id,retweets,likes,lang,url,text
1487098905506500608,653,0,en,https://pbs.twimg.com/media/FKIPWnaWUAARhpo.jpg,RT @wida_vision: This vegan shit easy https://t.co/Q5flz9pg1W
1487098890394423296,3,0,en,https://pbs.twimg.com/media/FKM7JaUXsAIznYS.jpg,RT @JJJordynFanPage: single &amp; vegan #JordynJones answering fan questions on her #IGStory https://t.co/rMaydekEaL
1487098868055482371,0,0,en,https://pbs.twimg.com/media/FKM8ikqUcAY0hD9.png,"If you're getting mad, you're getting played. #propaganda

#PokemonLegendsArceus, Red Friday, KAITUBE 100 DAYS, Happy Friday Everyone
#trumpwon #vegan #influencermarketing #vaxscam #DubNation #CriticalRoleSpoilers https://t.co/BcxPUB8sni"
1487098829124288512,116,0,en,https://pbs.twimg.com/media/FHyttsGXwAQocD8.jpg,RT @janespatisserie: Vegan Chocolate Cake 🌱🍫😍 Recipe - https://t.co/HpNmpkKyZP https://t.co/GsWjbeuXz9
1487098747108700164,125,0,en,https://pbs.twimg.com/media/FKJdHYEVgAMJdbo.jpg,RT @OtherCosmonauta: The vegan Agenda https://t.co/6SY5wo2Wz9
1487098715047399424,211,0,en,https://pbs.twimg.com/media/FKJmanZVgAMR6Zq.jpg,RT @theveganting: I’m really working on my vegan sushi game 📈 https://t.co/c1YXg4SQdI
1487098700929318912,93,0,en,https://pbs.twimg.com/media/FKIQUeQWQAQk_l-.jpg,RT @BlogofVegan: STRAWBERRIES + CREAM DOUGHNUT 🍓 #plantbased #vegan https://t.co/WYkplHErDh
1487098687465549830,0,0,en,https://pbs.twimg.com/media/FKM8S-UaMAEVFse.png,(*EPUB/PDF)-&gt;DOWNLOAD Vegan Diet For Beginners: 50 Delicious Recipes And Eight Weeks Of Diet Plans [PDF] Download by Jessica Brooks https://t.co/wJ5jgUYxqH https://t.co/pBgNUWe0m4
1487098659917471746,0,0,en,https://pbs.twimg.com/media/FKM8WQ-XoAEliw8.jpg,"SO Card Offers of the week: Hurry, these offers are not hanging around as they expire Monday:
- MAST Vegan Sausage Roll &amp; Coffee for £3 https://t.co/n4HWmqtreU 
- 10% off all sale products at Blue Inc https://t.co/Izt3HOvNE5
- 20% off food at Vida Marina https://t.co/lbC3LQO2O4 https://t.co/B2PLsIFPm9"
1487098651143024647,0,0,en,https://pbs.twimg.com/media/FKM8VWOXEAMOosW.jpg,I guess my store isn’t good enough for the @jermainedupri Vegan Ice Cream😩😢 https://t.co/qswb90CZaT
1487098604078698498,297,0,en,https://pbs.twimg.com/media/FKJgbY2WYAYwpl3.jpg,RT @monavegan: Go vegan plz https://t.co/yMMe5HLwW0
1487098603856273408,123,0,en,https://pbs.twimg.com/media/FKIclseWYAoeWWO.jpg,"RT @NNLATHER: Handcrafted, Vegan, &amp; Natural Soap Bars for sensitive &amp; dry skin never looked better!😍💚 https://t.co/pd3wSSN8l4"
1487098595606241289,116,0,en,https://pbs.twimg.com/media/FHyttsGXwAQocD8.jpg,RT @janespatisserie: Vegan Chocolate Cake 🌱🍫😍 Recipe - https://t.co/HpNmpkKyZP https://t.co/GsWjbeuXz9
1487098542015590405,116,0,en,https://pbs.twimg.com/media/FHyttsGXwAQocD8.jpg,RT @janespatisserie: Vegan Chocolate Cake 🌱🍫😍 Recipe - https://t.co/HpNmpkKyZP https://t.co/GsWjbeuXz9
1487098533400530947,211,0,en,https://pbs.twimg.com/media/FKJmanZVgAMR6Zq.jpg,RT @theveganting: I’m really working on my vegan sushi game 📈 https://t.co/c1YXg4SQdI
1487098487468560388,653,0,en,https://pbs.twimg.com/media/FKIPWnaWUAARhpo.jpg,RT @wida_vision: This vegan shit easy https://t.co/Q5flz9pg1W
1487098484658520065,15,0,und,https://pbs.twimg.com/media/FKMUttvWYAEVtSq.jpg,"RT @VeganPoet: #Vegan #FridayFeeling #FridayMotivation 

#Animals #AnimalRights #veganism #vegans https://t.co/elzziRbcWx"
1487098482817122313,0,0,es,https://pbs.twimg.com/media/FKM8LEaXIAEAjat.jpg,"Elements Los Cabos Indian &amp; Vegan
We Deliver - Servicio a Domicilio
Order Online - Ordena en Linea
VIEW MENU HERE - VER MENU AQUI
https://t.co/wxemtTaLMF https://t.co/n4pC405LPc"
1487098477100388358,3,9,en,https://pbs.twimg.com/media/FKM8LF8XMAcIb25.jpg,"I’m taking you to 2 of my fave local vegan spots today on #PhillyLive at 11:45!🌱

Adorable cafe Batter &amp; Crumbs, home of the notorious Spinach Jawn!🧁☕️

Cozy comfort food at Monster Vegan, where it’s Halloween all year long!🧟👻

This will def make you hungry… @NBCPhiladelphia https://t.co/BqdAUIRhCs"
1487098476055961601,54,0,en,https://pbs.twimg.com/media/FKMYcHvVQAAUJq8.jpg,"RT @269Justice: The sadness we cause for a moment of pleasure we can never measure.

#Vegan for her. https://t.co/Jrdclvq7M1"
1487098455835164673,153,0,en,https://pbs.twimg.com/media/FKMLgORVIAoxViB.jpg,"RT @269Justice: Been #vegan over 8 years.
Still the best decision of my life. https://t.co/iEYhMJI0sk"
1487098292475510786,0,0,en,https://pbs.twimg.com/media/FKM8BDPXwAYdcDb.jpg,"Pirate Palms advocates Whole Food Plant Based for optimal health. Not just Plant Based, not just Vegan. There is a difference. https://t.co/g2w6auUl5l"
1487098236166889472,1,0,en,https://pbs.twimg.com/media/FKM5Xe2XwAArHk7.jpg,RT @VeganStreetCom: Here is a little Friday morning vegan humor... @VeganStreetCom https://t.co/oNRX1Ps81q
1487098201417027586,0,0,en,https://pbs.twimg.com/media/FKM77wVVIAMD3tk.png,"Hard left brought to you by the Dept. of Headspace Reclamation #propaganda

#PokemonLegendsArceus, Challenger, The White House, Act 77
#vegan #MarchMadness #trump2024 #DubNation #Holocaust #CriticalRoleSpoilers https://t.co/7PXPaOZEVw"
1487098175177605120,297,0,en,https://pbs.twimg.com/media/FKJgbY2WYAYwpl3.jpg,RT @monavegan: Go vegan plz https://t.co/yMMe5HLwW0
1487098174690918405,54,0,en,https://pbs.twimg.com/media/FKMYcHvVQAAUJq8.jpg,"RT @269Justice: The sadness we cause for a moment of pleasure we can never measure.

#Vegan for her. https://t.co/Jrdclvq7M1"
1487098146752770048,0,1,en,https://pbs.twimg.com/media/FKM74ZFXIAMQPND.jpg,"Let them eat cake..#CakeIsland
This is a vegan batter chocolate cake with cranberries and yellow raisins.Looks and smells v. good!
@paulmoylan @daniraestar https://t.co/Bu7gJHqe90"
1487098081506390021,0,0,und,https://pbs.twimg.com/media/FKM7zHOVgAIwmLW.jpg,NO HALAL FOOD 4 ME.BEING VEGAN I WILL PREFER TO EAT SAFE FOOD PREPARED BY #Brahmins rather eat spit or urinated food.पूर्ण रूप से शुद्ध सात्विक शाकाहारी होने के कारण में किसी ब्राह्मण के हाथो से शुद्ध खाना पसंद करूंगा मुझे हलाल के नाम पे थूका या चाटा हुआ खाना नहीं खाना https://t.co/2qq2hSYqKz
1487098078389809152,54,0,en,https://pbs.twimg.com/media/FKMYcHvVQAAUJq8.jpg,"RT @269Justice: The sadness we cause for a moment of pleasure we can never measure.

#Vegan for her. https://t.co/Jrdclvq7M1"
1487098068071682056,0,0,en,https://pbs.twimg.com/media/FKM70AJUUAIY1l7.png,"If you're getting mad, you're getting played. #propaganda

Socks, nate jacobs, Frick Park, Ben Carson
#vegan #MAGA #MarchMadness #Holocaust #DubNation #Russia https://t.co/WpryGCpv3G"
1487098057263091714,0,0,en,https://pbs.twimg.com/media/FKM7zTpWYAAPgxn.jpg,"🥩 XANGO TAKE OUT 🥩
.
This Beautiful Asian Peruvian menu had us going CRAZY FOR MORE! Xango's takeout and delivery is open and honestly their food is delicious 😋
Here's what we tried:
🌟 Crispy squid 
🌟 Vegan spring rolls with Dijon mustard (yes I said VEGAN) 
🌟 Kalbi RIBS… https://t.co/cNGDw8BqoF"
1487097984017965061,116,0,en,https://pbs.twimg.com/media/FHyttsGXwAQocD8.jpg,RT @janespatisserie: Vegan Chocolate Cake 🌱🍫😍 Recipe - https://t.co/HpNmpkKyZP https://t.co/GsWjbeuXz9
1487097922248445958,0,0,en,https://pbs.twimg.com/media/FKM7SLoXoAk9yoA.jpg,"We ❤️ @Chocolademakers Pure Love 65% bar.

#vegan #organic and #glutenfree

Very pink #compostable packaging.

What's not to ❤️?

#valentines #valentines2022 #gift #chocolatelover #love #beantobar #chocolate #beantobarchocolate #ethical #darkchocolate #craftchocolate https://t.co/imdjanhKD1"
1487097913578868740,0,1,tr,https://pbs.twimg.com/media/FKM7qyQWQAANWOn.jpg,alt tarafi bi vegan puba gidecez dedim yediğim lince bak veganlardan ozur diliyorum annem adina🙏🏽🙏🏽 https://t.co/A94QaQnCxB
1487097812470931457,0,0,en,https://pbs.twimg.com/media/FKM7lEyWUAk0oK_.jpg,@Mank_Mandla Meat because millionaire's seem to all start being vegan when the have all that money 😂😂😂 https://t.co/i7pzX3OXnD
1487097807945277445,1,2,en,https://pbs.twimg.com/media/FKM7h_0XMAQs4nG.jpg,"Our latest Vegan Street recipe is Asian BBQ Chickpeas, shown here with some broccoli, carrots, radishes, scallions and sesame seeds: https://t.co/6M366PyzM4 https://t.co/q2REGsLrce"
1487097705428103174,38,0,en,https://pbs.twimg.com/media/FKIz3vZXwAkiEwu.jpg,"RT @livveganstrong: close up shots though!! vegan garlic knots, tacos, charcuterie, &amp; vegan cookies omg 😍 https://t.co/7Xo2z6Gxu5"
1487097565439045632,3,4,en,https://pbs.twimg.com/media/FKM7JaUXsAIznYS.jpg,single &amp; vegan #JordynJones answering fan questions on her #IGStory https://t.co/rMaydekEaL
1487097551648030721,0,0,en,https://pbs.twimg.com/media/FKM7VdWVEAEufO_.jpg,"A personal favourite of mine - our new Katsu chicken😍
Crispy breaded chicken with a beautiful katsu curry sauce, served with basmati &amp; wild rice and of course a healthy portion of chips
We can also do this dish vegan upon request with our vegan goujons
You just have to try it https://t.co/OUc1fIBGcJ"
1487097502759538691,54,0,en,https://pbs.twimg.com/media/FKMYcHvVQAAUJq8.jpg,"RT @269Justice: The sadness we cause for a moment of pleasure we can never measure.

#Vegan for her. https://t.co/Jrdclvq7M1"
1487097480156270595,125,0,en,https://pbs.twimg.com/media/FKJdHYEVgAMJdbo.jpg,RT @OtherCosmonauta: The vegan Agenda https://t.co/6SY5wo2Wz9
1487097460573061124,297,0,en,https://pbs.twimg.com/media/FKJgbY2WYAYwpl3.jpg,RT @monavegan: Go vegan plz https://t.co/yMMe5HLwW0
1487097429346459648,54,0,en,https://pbs.twimg.com/media/FKMYcHvVQAAUJq8.jpg,"RT @269Justice: The sadness we cause for a moment of pleasure we can never measure.

#Vegan for her. https://t.co/Jrdclvq7M1"
1487097417287839757,93,0,en,https://pbs.twimg.com/media/FKIQUeQWQAQk_l-.jpg,RT @BlogofVegan: STRAWBERRIES + CREAM DOUGHNUT 🍓 #plantbased #vegan https://t.co/WYkplHErDh
1487097359481905153,54,0,en,https://pbs.twimg.com/media/FKMYcHvVQAAUJq8.jpg,"RT @269Justice: The sadness we cause for a moment of pleasure we can never measure.

#Vegan for her. https://t.co/Jrdclvq7M1"
1487097171719692296,0,0,en,https://pbs.twimg.com/media/FKM6_hmXoAMvIJb.jpg,"100% plastic-free, 100% organic, cruelty-free, chemical-free, natural Dish Soap! Long-lasting, concentrated and effective. Each 7.5 oz soap comes in a 100% recyclable/reusable tin. 

Order online today:
https://t.co/zs5yEvyBNb

#soaps  #kitchen #organic #reuse #zerowaste https://t.co/pY2oQjswsJ"
1487097157299544071,153,0,en,https://pbs.twimg.com/media/FKMLgORVIAoxViB.jpg,"RT @269Justice: Been #vegan over 8 years.
Still the best decision of my life. https://t.co/iEYhMJI0sk"
1487097149938712576,0,0,en,https://pbs.twimg.com/media/FKM6-VIXEAk5PWB.jpg,"TGIF for the hard-working folks in town! Beet Hummus/ Creamy Vegan Slaw/ Butternut Squash &amp; Lentil Chili/Sesame Tofu w Bok Choy Rice Bowl/Garden Salad.
Sandwiches/Smoothies/Juices &amp; Happy Faces!

#brighterdaynaturalfoods #independenthealthfoodstore
#organicdeli #organicfood https://t.co/BwvvcXRIPG"
1487097148453830662,1,0,de,https://pbs.twimg.com/media/FKI-PN3XoAUpuon.jpg,RT @macdonj: Wonky Choc Vegan Mallows: 71g =1g protein (1 PKU exchange) https://t.co/e5Av8heDid
1487097104539566080,23,0,en,https://pbs.twimg.com/media/FKMMLdmXoAUwVEl.jpg,RT @veganfuture: Don't eat pigs. Go vegan 🙏🐷 https://t.co/CXYz7OSsFH
1487097090543169542,54,0,en,https://pbs.twimg.com/media/FKMYcHvVQAAUJq8.jpg,"RT @269Justice: The sadness we cause for a moment of pleasure we can never measure.

#Vegan for her. https://t.co/Jrdclvq7M1"
1487097044036907011,508,0,en,https://pbs.twimg.com/media/FJP6PMzUUAIfTfn.jpg,RT @thelittleidiot: Why I’m a vegan. @RefugeSisu https://t.co/gDwt9jb0lY
1487096963225079808,0,0,de,https://pbs.twimg.com/media/FKM6za8WYAEXs9w.jpg,@Integrateuse Auf deren Seite werden sie auch als vegan deklariert. https://t.co/9Pg4lfzU8w
1487096928370233351,15,0,und,https://pbs.twimg.com/media/FKMUttvWYAEVtSq.jpg,"RT @VeganPoet: #Vegan #FridayFeeling #FridayMotivation 

#Animals #AnimalRights #veganism #vegans https://t.co/elzziRbcWx"
1487096913820327938,7,0,fr,https://pbs.twimg.com/media/FKM0ZJIXwAUK3Ha.jpg,RT @TofuMasque: vegan bourguignon 🍲 https://t.co/3GRCuln8Fi
1487096900360847361,0,1,en,https://pbs.twimg.com/media/FKM6v6RWYAER1Bn.jpg,"Last night I got to listen to spoken word, poetry, live music, from various artists &amp; black vendors @ writers block. Oh and I ate some bomb vegan gumbo. #Perf https://t.co/jpfP1Y1WUT"
1487096898121093130,0,1,en,https://pbs.twimg.com/media/FKM6vVmXwAQ3oAm.jpg,"Vegan dipping made easy with our creamy, delicious Original Guacamole 🙌  Have you tried it yet? 👀 https://t.co/WqTCRRlu5A"
1487096854852608004,0,0,en,https://pbs.twimg.com/media/FKM6q2HXEAYa8YA.jpg,"Take a look at our an amazing variety of wedding cake for your special day
From traditional to vegan to cheese and pork pie cake the choice is yours
Let your imagination run wild
#weddingcake #bespokewedding #outdoorweddingvenue
Sister Company - Setcops Farm Wedding &amp; Events Barn https://t.co/i2Bwdsch9j"
1487096832073338884,153,0,en,https://pbs.twimg.com/media/FKMLgORVIAoxViB.jpg,"RT @269Justice: Been #vegan over 8 years.
Still the best decision of my life. https://t.co/iEYhMJI0sk"
1487096782618247177,54,0,en,https://pbs.twimg.com/media/FKMYcHvVQAAUJq8.jpg,"RT @269Justice: The sadness we cause for a moment of pleasure we can never measure.

#Vegan for her. https://t.co/Jrdclvq7M1"
1487096702221889539,1523,0,und,https://pbs.twimg.com/media/Etn6ztBWYAEEYd8.jpg,RT @FrasierHarry: #Vegan https://t.co/IfDaD1QPrI
1487096624555909126,153,0,en,https://pbs.twimg.com/media/FKMLgORVIAoxViB.jpg,"RT @269Justice: Been #vegan over 8 years.
Still the best decision of my life. https://t.co/iEYhMJI0sk"
1487096608122871809,155,0,en,https://pbs.twimg.com/media/FGriOm1WYA0UDP5.jpg,RT @teamveganfta: Are you vegan for the animals? If so follow us! 🌱 https://t.co/Phzp7dHMCi
1487096600140738560,1102,0,en,https://pbs.twimg.com/media/FFYre4QXoAAtPXC.jpg,"RT @tommy78_tommy: some vegan load
https://t.co/5UT9RLKw2g https://t.co/7YhHbYvSAF"
1487096597779341312,0,0,en,https://pbs.twimg.com/media/FKM6ebwUYAEDvWv.png,"Every one of us is being played, keep cool. #propaganda

Barry Manilow, #DataPrivacyDay, The Bidens, #FridayFeeling
#vegan #pharmtech #saveamerica #ExposeFauci #vaxscam #ReleaseTheTranscript https://t.co/uv15VaTwPQ"
1487096552388759562,2,0,en,https://pbs.twimg.com/media/FKM54XWXMAcVMU1.jpg,"RT @TorontoPigSave: We see you. We are trying. 

💔🐷💔

#vegan https://t.co/UsKEgkPtd6"
1487096475154886664,153,0,en,https://pbs.twimg.com/media/FKMLgORVIAoxViB.jpg,"RT @269Justice: Been #vegan over 8 years.
Still the best decision of my life. https://t.co/iEYhMJI0sk"
1487096423275503617,0,0,en,https://pbs.twimg.com/media/FKM6UFqWQAIK7Pj.png,"Have you seen @coopuk's ultimate vegan burger, it's perfect for #Veganuary and beyond, and it includes their GRO products too, simple! 💚

https://t.co/JG6tuSKGdK https://t.co/C6kOWyo7wy"
1487096402899521543,0,0,en,https://pbs.twimg.com/media/FKM6L5bWUAU4p0m.jpg,check out Plush2x's Vegan Kitchen-PVK episode 125(vegan buffalo wings &amp; vegan honee bbq wings from clean south) on youtube channel plush2x (https://t.co/wuhfTiEDss). also stay tuned for the behind the scene video. https://t.co/ZRR6FWOpu5
1487096402710654978,0,0,en,https://pbs.twimg.com/media/FKM6OAqagAAJScZ.png,"(^KINDLE/BOOK)-&gt;DOWNLOAD Vegan Italiano: Meat-free, Egg-free, Dairy-free Dishes from Sun-Drenched Italy [PDF] Download by Donna Klein https://t.co/0rzCv7XX4a https://t.co/Z6DbV1gbRc"
1487096391130308617,1,0,de,https://pbs.twimg.com/media/FKM6STsWQAEeFvd.jpg,"#DasGesundeVolk: Wo gibt es die meisten Vegetarier/Veganer? Die Antwort und VIEL MEHR findest du in unserem kostenlosen Hörbuch, mit 7 Kapitel und mehr als 60 Minuten Spielzeit &gt;&gt;&gt; https://t.co/1CCp5Vja3D #vegetarier #vegan #veganer #mangelerscheinungen https://t.co/UHDVZAyB2s"
1487096304270393346,153,0,en,https://pbs.twimg.com/media/FKMLgORVIAoxViB.jpg,"RT @269Justice: Been #vegan over 8 years.
Still the best decision of my life. https://t.co/iEYhMJI0sk"
1487096283718463496,0,0,en,https://pbs.twimg.com/media/FKM6MH5XEAca8i_.jpg,"Big news at @maybelline is its new #vegan #cosmetics line, Green Edition, which features a #mascara, #lipcolor and #facialoil in #sustainable #packaging. 

https://t.co/T2Lnu8kKCh https://t.co/rcaIB78MDt"
1487096270481207297,297,0,en,https://pbs.twimg.com/media/FKJgbY2WYAYwpl3.jpg,RT @monavegan: Go vegan plz https://t.co/yMMe5HLwW0
1487096224842932226,0,3,tr,https://pbs.twimg.com/media/FKM6IleWUAcaAXS.jpg,"Vegan cipsi.. 

İlginç bir tat. Yenebilir. Baharatı ve yağı az. Lezzetli gibi. 8/10 https://t.co/XGh4AVCakG"
1487096207281430542,153,0,en,https://pbs.twimg.com/media/FKMLgORVIAoxViB.jpg,"RT @269Justice: Been #vegan over 8 years.
Still the best decision of my life. https://t.co/iEYhMJI0sk"
1487096200453140482,153,0,en,https://pbs.twimg.com/media/FKMLgORVIAoxViB.jpg,"RT @269Justice: Been #vegan over 8 years.
Still the best decision of my life. https://t.co/iEYhMJI0sk"
1487096145356767249,0,0,en,https://pbs.twimg.com/media/FKM6EB_X0AcDZjD.jpg,"Lifeplan’s Hair Skin Nails is formulated with a botanical base of Kelp, Horsetail, Echinacea and Aloe Vera, plus targeted micronutrients to help support your hair, skin and nails day to day. #Hair #Vegan #Skin #Nails #Beauty https://t.co/lXHEiL2P91"
1487096115048718338,0,0,en,https://pbs.twimg.com/media/FKM6CVZWUAom2wn.jpg,BabyLicious Mother Baby &amp; Sensitive Skin Butter 24/7 Calming Relaxing 15/30/60ml 100% Organic Vegan Skin Food https://t.co/bMLwKqHId1 #organicskincare #Etsy #veganskincare #crueltyfree #RawPassionUk #Hands https://t.co/Eq9T0j09Bl
1487095954692059142,2,1,en,https://pbs.twimg.com/media/FKM54XWXMAcVMU1.jpg,"We see you. We are trying. 

💔🐷💔

#vegan https://t.co/UsKEgkPtd6"
1487095951319724034,54,0,en,https://pbs.twimg.com/media/FKMYcHvVQAAUJq8.jpg,"RT @269Justice: The sadness we cause for a moment of pleasure we can never measure.

#Vegan for her. https://t.co/Jrdclvq7M1"
1487095943254188039,653,0,en,https://pbs.twimg.com/media/FKIPWnaWUAARhpo.jpg,RT @wida_vision: This vegan shit easy https://t.co/Q5flz9pg1W
1487095929454751744,0,0,en,https://pbs.twimg.com/media/FKM53hSVIAkgGfz.png,"Your anger, joy, and grief are commodities. #propaganda

Babyface Ray, Chris Brown, Jason Rivera, Benny
#trumpwon #fridayfeeling #vegan #Holocaust #fauci #ExposeFauci https://t.co/zNaDFmhch7"
1487095923620597767,0,0,en,https://pbs.twimg.com/media/FKM52chX0AEgmqm.jpg,Serious #vegan food... https://t.co/sCga6hDL5e
1487095890569576450,0,0,en,https://pbs.twimg.com/media/FKM51LsXoAMdsrD.jpg,"Are you planning on switching to a fully vegan lifestyle after a successful veganuary? 

Switch your make-up products to vegan with the help of @BootsUK ✨

Check out some of their favourite changes you can make here: https://t.co/otmWEscVoj https://t.co/sSdk1fxKWT"
1487095828892237826,93,0,en,https://pbs.twimg.com/media/FKIQUeQWQAQk_l-.jpg,RT @BlogofVegan: STRAWBERRIES + CREAM DOUGHNUT 🍓 #plantbased #vegan https://t.co/WYkplHErDh
1487095786160758793,54,0,en,https://pbs.twimg.com/media/FKMYcHvVQAAUJq8.jpg,"RT @269Justice: The sadness we cause for a moment of pleasure we can never measure.

#Vegan for her. https://t.co/Jrdclvq7M1"
1487095770138525698,54,0,en,https://pbs.twimg.com/media/FKMYcHvVQAAUJq8.jpg,"RT @269Justice: The sadness we cause for a moment of pleasure we can never measure.

#Vegan for her. https://t.co/Jrdclvq7M1"
1487095709958643720,153,0,en,https://pbs.twimg.com/media/FKMLgORVIAoxViB.jpg,"RT @269Justice: Been #vegan over 8 years.
Still the best decision of my life. https://t.co/iEYhMJI0sk"
1487095663082958850,0,1,en,https://pbs.twimg.com/media/FKM5oA5VQAUiJg5.png,"Hard left brought to you by the Dept. of Headspace Reclamation #propaganda

The White House, Barry Manilow, Joe Rogaine, Christa McAuliffe
#love #saveamerica #vegan #fauci #DubNation #ReleaseTheTranscript https://t.co/2n5ItXM9rI"
1487095661963137033,0,0,en,https://pbs.twimg.com/media/FKM5nwRWUAMStPM.jpg,"January is coming to an end, but the cold weather is here to stay! Be sure to stay ""toasty"" with your favorite NuGo slim bar! 

Grab yours here - https://t.co/BVT7qXWLNU 

#proteinbar #healthyliving #protein #darkchocolate #vegan #veganprotein https://t.co/e5KcrscacL"
1487095539338469376,0,0,en,https://pbs.twimg.com/media/FKM5gxyXEAExwfY.jpg,Veganuary's nearly over. Did you do it? Did you stick with it? Did you feel better for it? We're happy to say our Sleep Well oat helped a number of peeps who needed a vegan-friendly bedtime drink. If you haven't tried it yet head to https://t.co/5DM4xLleYj to find out more https://t.co/7BtutaIRty
1487095530022834176,0,0,en,https://pbs.twimg.com/media/FKM5gRhUcAMR2R-.png,"Become a rockstar millionaire with this one weird trick. #propaganda

Willow, The Bidens, The White House, Ubisoft
#vegan #coronavirus #art #DubNation #ExposeFauci #Russia https://t.co/nipCRdMvPX"
1487095517788393476,23,0,en,https://pbs.twimg.com/media/FKMMLdmXoAUwVEl.jpg,RT @veganfuture: Don't eat pigs. Go vegan 🙏🐷 https://t.co/CXYz7OSsFH
1487095491003392006,0,1,en,https://pbs.twimg.com/media/FKM5a9JWUAYCqEM.jpg,"The weekend calls... 🛀🕯

#relaxation #bathtime #nectarcbd #cbd #cbdoil #nectarsweet #nectaroil #hemp #sustainable #organic #vegan #cannabis #farming #colorado #nature #natural #healthy #health #wellness #beauty https://t.co/02gwOnSsbX"
1487095486339338242,0,0,en,https://pbs.twimg.com/media/FKM5dn-X0AIbiBU.jpg,Who says you have to kill animals to look good?? 40lbs down since going vegan in October!! #vegan #Veganuary #savetheanimals #savetheplanet #thicvegan https://t.co/lhVPQ8Oxx6
1487095410439118852,1,3,en,https://pbs.twimg.com/media/FKM5Xe2XwAArHk7.jpg,Here is a little Friday morning vegan humor... @VeganStreetCom https://t.co/oNRX1Ps81q
1487095403560554501,0,0,en,https://pbs.twimg.com/media/FKM5Y41XEAA3SPn.jpg,"I actually have this problem occasionally! (Vegan pizza BTW,the best!!) https://t.co/8Z4VsTlpXg"
1487095339047796738,297,0,en,https://pbs.twimg.com/media/FKJgbY2WYAYwpl3.jpg,RT @monavegan: Go vegan plz https://t.co/yMMe5HLwW0
1487095325483364354,1,1,en,https://pbs.twimg.com/media/FKM5BdnXEAkMr0B.jpg,"What consistent use of ph balanced, vegan products get you.. ✨RESULTS✨

Switch to the Bare Brand 👉🏾 https://t.co/5w0RNhPHaI https://t.co/0DB0oWTAXB"
1487095259704315909,24,0,en,https://pbs.twimg.com/media/FKMCQ7aVUAojH9d.jpg,"RT @269Justice: #Vegan
Because when you see what we do to animals, you can't help but no longer support it. https://t.co/iAME9gHRvp"
1487095256424329221,37,0,en,https://pbs.twimg.com/media/FG7mSKsWQAAHGfB.jpg,RT @teamveganfta: Are you vegan for the animals? If so follow us! https://t.co/CCFR3coBgA
1487095227479638020,0,0,en,https://pbs.twimg.com/media/FKM5J-1VkAA582_.jpg,(*PDF/KINDLE)-&gt;DOWNLOAD Vegan Goodness: Delicious Plant-Based Recipes That Can Be Enjoyed Everyday Download [PDF] by Jessica Prescott https://t.co/fHVm7dSpzH https://t.co/9FQ6cdKapx
1487095187952128002,23,0,en,https://pbs.twimg.com/media/FKMMLdmXoAUwVEl.jpg,RT @veganfuture: Don't eat pigs. Go vegan 🙏🐷 https://t.co/CXYz7OSsFH
1487095183631998976,0,1,en,https://pbs.twimg.com/media/FKM5LsoUYAIKTBF.jpg,"Do you think vegan is extreme, but slaughter is not extreme? https://t.co/9hYK5y7PRU"
1487095146894139394,153,0,en,https://pbs.twimg.com/media/FKMLgORVIAoxViB.jpg,"RT @269Justice: Been #vegan over 8 years.
Still the best decision of my life. https://t.co/iEYhMJI0sk"
1487095130108542978,0,0,en,https://pbs.twimg.com/media/FKM5I_hUYAI6Ef1.png,"Your anger, joy, and grief are commodities. #propaganda

Trevor Noah, nate jacobs, Happy Friday Everyone, #fridaymorning
#coronavirus #vegan #fridayfeeling #Russia #fauci #ExposeFauci https://t.co/cEoqxkXbaJ"
1487095103177043968,153,0,en,https://pbs.twimg.com/media/FKMLgORVIAoxViB.jpg,"RT @269Justice: Been #vegan over 8 years.
Still the best decision of my life. https://t.co/iEYhMJI0sk"
1487094997027598348,153,0,en,https://pbs.twimg.com/media/FKMLgORVIAoxViB.jpg,"RT @269Justice: Been #vegan over 8 years.
Still the best decision of my life. https://t.co/iEYhMJI0sk"
1487094992531181569,3,9,en,https://pbs.twimg.com/media/FKM5A3lVUAATDGF.jpg,Take your energy to a new level with @FMMNutrition Wake Up Unlimited Energy! Fasting/Keto Safe and Vegan Friendly. https://t.co/18RJaB9eht https://t.co/Ki6JIEtGaM
1487094954673512451,153,0,en,https://pbs.twimg.com/media/FKMLgORVIAoxViB.jpg,"RT @269Justice: Been #vegan over 8 years.
Still the best decision of my life. https://t.co/iEYhMJI0sk"
1487094906338349060,297,0,en,https://pbs.twimg.com/media/FKJgbY2WYAYwpl3.jpg,RT @monavegan: Go vegan plz https://t.co/yMMe5HLwW0
1487094893033971716,0,0,en,https://pbs.twimg.com/media/FKM46qkX0AEcFSG.jpg,"Our Eat of the Week is Burger King’s plant-based range, including the Plant-based Whopper, Vegan Nuggets and Vegan Royale Burger. 😋

Grab yours when you pass through our terminal. 🌱 

#FoodieFriday https://t.co/HEnGqTKxTj"
1487094880673353728,0,0,en,https://pbs.twimg.com/media/FKM46QiX0AQJGOS.jpg,Sometimes being #vegan’s very. Like how it’s easy for a lot of you to buy thick warm winter socks and English muffins without a care in the world. I have to find ones that aren’t wool or animal fur and muffins that don’t have milk in them. That’s a fun time but s’for the animals. https://t.co/8IALqh0usY
